,Player,Team,FGID,SAVID,Age,PA,AB,BIP,K,K%,BB,BB%,SF,HBP,BABIP,Brl%,Solid%,Flare%,Topped%,Under%,Weak%,H,1B,2B,3B,HR,TB,AVG,OBP,SLG,OPS,R,RBI,SB Att,SB,CS,Pos,$,Deep $,G
0,Jo Adell,LAA,20220,666176.0,25,462.0,424.0,287.0,138.0,0.29910000000000003,31.0,0.06739484544695071,1.0,5.0,0.319,0.102,0.058,0.206,0.312,0.274,0.048,92.0,53.0,19.0,2.0,18.0,180.0,0.216,0.278,0.397,0.674,57.0,57.0,25.0,18.6,6.0,OF,6.39,5.52,103.0
0,Matt Wallner,MIN,26466,670242.0,27,508.0,429.0,263.0,168.0,0.3304,50.0,0.09834059639389738,2.0,27.0,0.389,0.162,0.082,0.24,0.206,0.277,0.033,102.0,53.0,24.0,2.0,24.0,204.0,0.238,0.352,0.468,0.82,71.0,52.0,6.5,5.1,1.0,OF,6.31,5.22,113.0
0,Ryan McMahon,COL,15112,641857.0,30,630.0,558.0,376.0,184.0,0.2922,67.0,0.10561630727762801,2.0,4.0,0.367,0.106,0.067,0.273,0.318,0.203,0.033,138.0,84.0,28.0,3.0,23.0,241.0,0.247,0.33,0.429,0.759,78.0,69.0,10.9,6.1,5.0,3B,6.31,5.89,140.0
0,Jordan Walker,STL,27475,691023.0,22,515.0,468.0,349.0,120.0,0.2332,40.0,0.07775428571428572,1.0,6.0,0.342,0.091,0.063,0.245,0.34,0.221,0.04,119.0,75.0,24.0,1.0,19.0,207.0,0.255,0.321,0.432,0.753,62.0,64.0,10.3,7.4,3.0,OF,6.28,5.23,114.0
0,Tommy Edman,LAD,19470,669242.0,29,539.0,495.0,402.0,94.0,0.1739,38.0,0.07060846444304596,1.0,5.0,0.304,0.051,0.058,0.241,0.364,0.25,0.036,122.0,82.0,25.0,2.0,13.0,201.0,0.247,0.307,0.385,0.692,67.0,65.0,14.0,12.2,2.0,OF,6.27,5.27,120.0
0,Rhys Hoskins,MIL,16472,656555.0,32,538.0,475.0,327.0,150.0,0.277884,55.0,0.10267210555402044,2.0,7.0,0.329,0.124,0.066,0.219,0.252,0.303,0.036,108.0,59.0,24.0,1.0,23.0,207.0,0.227,0.315,0.429,0.744,65.0,70.0,4.2,3.9,0.0,1B,6.26,5.07,120.0
0,Luis Arraez,SD,18568,650333.0,27,654.0,611.0,570.0,43.0,0.0653,36.0,0.05548828881746647,1.0,5.0,0.32,0.032,0.044,0.309,0.312,0.263,0.04,182.0,138.0,33.0,2.0,9.0,251.0,0.298,0.342,0.405,0.746,86.0,60.0,10.7,7.3,3.0,"1B, 2B",6.26,5.28,145.0
0,Isaac Paredes,HOU,20036,670623.0,26,600.0,516.0,411.0,106.0,0.176,67.0,0.11211048090523337,1.0,16.0,0.309,0.054,0.067,0.242,0.248,0.342,0.047,127.0,78.0,25.0,2.0,23.0,227.0,0.247,0.351,0.437,0.788,78.0,73.0,4.0,2.8,1.0,3B,6.19,5.73,133.0
0,Matt Shaw,CHC,sa3022615,807713.0,23,470.0,425.0,330.0,96.0,0.20476358296622613,36.0,0.07656387665198237,1.0,8.0,0.338,0.085,0.049,0.267,0.337,0.192,0.07,112.0,73.0,19.0,1.0,18.0,201.0,0.263,0.331,0.441,0.772,65.0,63.0,24.4,19.0,5.0,3B,6.14,6.16,104.0
0,Royce Lewis,MIN,20437,668904.0,25,522.0,474.0,359.0,117.0,0.2249,44.0,0.08360100303951369,2.0,2.0,0.341,0.108,0.059,0.217,0.275,0.29,0.052,122.0,71.0,25.0,1.0,24.0,225.0,0.258,0.322,0.47,0.793,70.0,76.0,2.3,2.0,0.0,3B,6.07,5.68,116.0
0,Michael Toglia,COL,25845,669911.0,26,542.0,485.0,316.0,171.0,0.3159,54.0,0.10021758782201405,2.0,1.0,0.348,0.122,0.072,0.255,0.266,0.253,0.031,110.0,60.0,25.0,3.0,22.0,213.0,0.226,0.305,0.426,0.731,62.0,65.0,10.8,8.4,2.0,1B,6.04,5.06,120.0
0,Brandon Marsh,PHI,20202,669016.0,27,489.0,430.0,282.0,150.0,0.3062,54.0,0.11070656419529837,1.0,3.0,0.372,0.094,0.096,0.267,0.288,0.224,0.032,105.0,65.0,21.0,4.0,15.0,190.0,0.244,0.332,0.414,0.746,63.0,56.0,18.4,15.3,3.0,OF,6.03,5.26,109.0
0,Will Smith,LAD,19197,669257.0,30,501.0,436.0,345.0,92.0,0.18409999999999999,52.0,0.10325733801717409,2.0,12.0,0.322,0.092,0.081,0.235,0.262,0.304,0.026,111.0,67.0,23.0,2.0,19.0,198.0,0.255,0.349,0.449,0.798,63.0,65.0,3.7,3.0,1.0,C,6.03,4.65,111.0
0,Garrett Mitchell,MIL,27555,669003.0,26,459.0,409.0,264.0,146.0,0.3176,47.0,0.1023542857142857,1.0,2.0,0.347,0.092,0.061,0.233,0.386,0.172,0.056,92.0,57.0,17.0,2.0,15.0,173.0,0.224,0.306,0.391,0.697,54.0,61.0,23.1,18.4,5.0,OF,5.97,5.25,102.0
0,Tyler Soderstrom,OAK,27467,691016.0,23,522.0,467.0,336.0,133.0,0.254432,48.0,0.09161532356532356,2.0,6.0,0.325,0.119,0.07,0.216,0.376,0.191,0.028,109.0,62.0,23.0,2.0,23.0,205.0,0.234,0.312,0.435,0.747,63.0,68.0,3.1,2.2,1.0,1B,5.8,4.79,116.0
0,Tyler Fitzgerald,SF,26208,666149.0,27,536.0,495.0,337.0,159.0,0.296,36.0,0.06738285714285715,1.0,5.0,0.34,0.079,0.052,0.245,0.254,0.325,0.044,115.0,73.0,25.0,2.0,15.0,203.0,0.232,0.29,0.38,0.669,61.0,62.0,21.9,18.4,4.0,SS,5.75,5.41,119.0
0,J.T. Realmuto,PHI,11739,592663.0,34,462.0,419.0,301.0,119.0,0.257824,34.0,0.07265509668715336,1.0,9.0,0.35,0.103,0.081,0.241,0.309,0.221,0.046,105.0,64.0,22.0,2.0,17.0,189.0,0.252,0.319,0.437,0.757,57.0,59.0,13.5,9.7,4.0,C,5.74,4.66,103.0
0,Michael Busch,CHC,26319,683737.0,27,550.0,484.0,329.0,157.0,0.28479999999999994,59.0,0.10765883597883597,1.0,6.0,0.33,0.103,0.065,0.209,0.306,0.275,0.043,108.0,63.0,24.0,2.0,19.0,200.0,0.224,0.315,0.404,0.719,63.0,71.0,6.4,5.6,1.0,1B,5.74,4.79,122.0
0,Logan O'Hoppe,LAA,24729,681351.0,25,484.0,443.0,311.0,133.0,0.27459999999999996,34.0,0.07058,2.0,6.0,0.35,0.118,0.068,0.253,0.279,0.251,0.031,109.0,65.0,20.0,1.0,23.0,199.0,0.246,0.307,0.451,0.758,54.0,62.0,5.9,2.8,3.0,C,5.73,4.52,108.0
0,Jake McCarthy,ARI,21622,664983.0,27,506.0,459.0,371.0,89.0,0.1757,36.0,0.07071079660116837,1.0,10.0,0.317,0.035,0.052,0.253,0.36,0.214,0.086,118.0,85.0,21.0,4.0,8.0,185.0,0.256,0.324,0.37,0.694,59.0,61.0,23.1,19.0,4.0,OF,5.71,5.15,112.0
0,Nolan Arenado,STL,9777,571448.0,33,620.0,567.0,467.0,102.0,0.16398000000000001,47.0,0.07628867567877193,1.0,4.0,0.318,0.051,0.056,0.266,0.29,0.297,0.04,148.0,102.0,28.0,2.0,17.0,231.0,0.262,0.322,0.406,0.728,73.0,80.0,5.3,3.0,2.0,3B,5.65,5.42,138.0
0,Carlos Correa,MIN,14162,621043.0,30,533.0,471.0,366.0,107.0,0.2011,56.0,0.10590810831196258,2.0,4.0,0.336,0.091,0.071,0.226,0.343,0.232,0.036,123.0,76.0,26.0,2.0,19.0,211.0,0.261,0.343,0.444,0.787,73.0,63.0,2.6,2.1,1.0,SS,5.55,5.0,118.0
0,Eugenio Suarez,ARI,12552,553993.0,33,598.0,537.0,365.0,173.0,0.289888,50.0,0.0842857142857143,2.0,9.0,0.347,0.113,0.077,0.248,0.229,0.291,0.042,127.0,74.0,29.0,2.0,22.0,228.0,0.236,0.312,0.421,0.732,70.0,73.0,5.1,3.8,1.0,3B,5.46,5.33,133.0
0,Nathaniel Lowe,WSH,19566,663993.0,29,599.0,521.0,388.0,134.0,0.22410000000000002,73.0,0.12268125346337139,1.0,3.0,0.346,0.064,0.065,0.269,0.361,0.208,0.033,134.0,93.0,25.0,2.0,14.0,211.0,0.258,0.352,0.397,0.749,65.0,73.0,4.7,4.5,0.0,1B,5.45,4.63,133.0
0,Jake Cronenworth,SD,18036,630105.0,31,595.0,526.0,417.0,111.0,0.1863,56.0,0.09478048750909532,1.0,11.0,0.312,0.07,0.065,0.249,0.296,0.269,0.051,130.0,85.0,27.0,2.0,16.0,214.0,0.247,0.332,0.399,0.73,64.0,68.0,7.6,5.8,2.0,"1B, 2B",5.44,4.68,132.0
0,Austin Wells,NYY,27562,669224.0,25,476.0,421.0,323.0,99.0,0.20829999999999999,48.0,0.10148,1.0,5.0,0.306,0.096,0.07,0.235,0.261,0.287,0.05,99.0,56.0,22.0,1.0,20.0,184.0,0.235,0.32,0.432,0.752,59.0,60.0,5.6,3.9,2.0,C,5.43,4.32,106.0
0,Ryan Mountcastle,BAL,18373,663624.0,28,512.0,474.0,361.0,116.0,0.2254,34.0,0.06598908466150022,2.0,3.0,0.341,0.095,0.073,0.252,0.33,0.221,0.029,123.0,80.0,25.0,2.0,17.0,204.0,0.259,0.311,0.424,0.735,65.0,65.0,4.3,3.6,1.0,1B,5.36,4.63,114.0
0,Wilyer Abreu,BOS,23772,677800.0,25,458.0,412.0,289.0,125.0,0.2722,42.0,0.09265142857142857,1.0,2.0,0.36,0.102,0.073,0.246,0.256,0.298,0.025,104.0,58.0,28.0,1.0,17.0,190.0,0.252,0.324,0.448,0.773,58.0,58.0,10.3,8.0,2.0,OF,5.33,4.73,102.0
0,Alec Burleson,STL,27615,676475.0,26,478.0,443.0,378.0,66.0,0.1377,31.0,0.06476,1.0,3.0,0.313,0.066,0.071,0.258,0.307,0.26,0.038,119.0,79.0,24.0,2.0,14.0,192.0,0.268,0.32,0.423,0.743,59.0,62.0,9.3,6.9,2.0,OF,5.29,4.69,106.0
0,Joc Pederson,TEX,11899,592626.0,32,436.0,370.0,272.0,99.0,0.22815600000000003,55.0,0.12694355998692383,1.0,9.0,0.346,0.119,0.066,0.253,0.262,0.265,0.036,94.0,56.0,17.0,2.0,19.0,176.0,0.254,0.364,0.465,0.829,56.0,63.0,9.3,6.6,3.0,UT,5.24,4.82,97.0
0,Connor Norby,MIA,29592,681393.0,24,565.0,514.0,353.0,163.0,0.2892783505154639,43.0,0.07561119293078057,2.0,6.0,0.341,0.1,0.068,0.255,0.231,0.226,0.07,120.0,74.0,25.0,1.0,20.0,215.0,0.234,0.299,0.404,0.704,71.0,61.0,14.1,10.6,3.0,3B,5.2,5.37,126.0
0,Tyler O'Neill,BAL,15711,641933.0,29,473.0,415.0,278.0,139.0,0.293,49.0,0.10458156775565436,2.0,6.0,0.335,0.147,0.071,0.19,0.268,0.276,0.048,93.0,51.0,19.0,1.0,21.0,183.0,0.224,0.315,0.431,0.746,56.0,59.0,5.7,5.1,1.0,OF,5.16,4.52,105.0
0,Jeimer Candelario,CIN,13621,600869.0,31,493.0,449.0,335.0,115.0,0.2328,37.0,0.07437941014711948,1.0,7.0,0.327,0.081,0.063,0.224,0.315,0.265,0.051,109.0,65.0,25.0,2.0,18.0,196.0,0.244,0.31,0.428,0.737,61.0,61.0,9.2,6.8,2.0,"1B, 3B",5.13,4.55,110.0
0,Otto Lopez,MIA,19608,672640.0,26,458.0,427.0,347.0,81.0,0.1769,29.0,0.06301142857142857,1.0,2.0,0.34,0.055,0.051,0.271,0.401,0.181,0.042,118.0,83.0,23.0,2.0,11.0,186.0,0.276,0.323,0.413,0.736,48.0,47.0,18.5,14.3,4.0,2B,4.89,4.19,102.0
0,Jacob Young,WSH,29931,696285.0,25,496.0,453.0,356.0,97.0,0.19569999999999999,33.0,0.06616571428571429,1.0,10.0,0.304,0.024,0.047,0.256,0.389,0.18,0.104,108.0,81.0,20.0,1.0,6.0,170.0,0.24,0.305,0.329,0.635,55.0,47.0,32.5,26.7,6.0,OF,4.88,4.87,110.0
0,Trevor Story,BOS,12564,596115.0,32,497.0,451.0,299.0,153.0,0.307568,38.0,0.0766958811261731,1.0,6.0,0.338,0.097,0.062,0.235,0.276,0.294,0.036,101.0,61.0,24.0,1.0,15.0,183.0,0.224,0.293,0.384,0.677,59.0,60.0,18.3,14.0,4.0,SS,4.83,4.79,110.0
0,Josh Jung,TEX,26299,673962.0,27,519.0,484.0,339.0,146.0,0.2819,30.0,0.05689142857142857,1.0,4.0,0.359,0.105,0.064,0.266,0.279,0.242,0.044,122.0,76.0,22.0,2.0,21.0,213.0,0.252,0.299,0.439,0.738,65.0,68.0,7.2,4.1,3.0,3B,4.83,5.04,115.0
0,Michael Conforto,LAD,16376,624424.0,32,471.0,415.0,305.0,112.0,0.237736,46.0,0.09827869072472414,1.0,8.0,0.33,0.101,0.08,0.237,0.293,0.255,0.034,101.0,59.0,22.0,1.0,18.0,181.0,0.242,0.329,0.432,0.761,58.0,60.0,2.6,2.1,1.0,OF,4.72,4.22,105.0
0,Tyler Stephenson,CIN,17988,663886.0,28,470.0,419.0,307.0,113.0,0.23959999999999998,44.0,0.09384269102990034,1.0,6.0,0.346,0.085,0.07,0.256,0.344,0.216,0.03,106.0,67.0,22.0,1.0,16.0,179.0,0.254,0.333,0.426,0.759,55.0,62.0,2.8,1.6,1.0,C,4.61,3.83,104.0
0,Jackson Holliday,BAL,31781,702616.0,21,453.0,404.0,268.0,136.0,0.30128,46.0,0.10142857142857142,1.0,2.0,0.333,0.09,0.089,0.232,0.344,0.185,0.06,89.0,57.0,17.0,1.0,15.0,160.0,0.221,0.303,0.379,0.682,54.0,46.0,12.9,10.1,3.0,2B,4.61,3.83,101.0
0,Trevor Larnach,MIN,21501,663616.0,28,471.0,416.0,293.0,124.0,0.2639,49.0,0.10367240896358543,1.0,5.0,0.343,0.102,0.085,0.237,0.291,0.257,0.029,101.0,61.0,22.0,1.0,16.0,177.0,0.242,0.327,0.419,0.747,55.0,62.0,6.5,4.5,2.0,OF,4.6,4.19,105.0
0,Nolan Schanuel,LAA,33189,694384.0,23,554.0,479.0,387.0,93.0,0.16786,66.0,0.11929345640827373,1.0,8.0,0.321,0.045,0.043,0.3,0.347,0.226,0.039,124.0,92.0,19.0,2.0,12.0,190.0,0.259,0.358,0.38,0.738,60.0,59.0,11.9,10.1,2.0,1B,4.56,4.32,123.0
0,Luke Raley,SEA,19354,670042.0,30,458.0,406.0,272.0,135.0,0.2953,30.0,0.06542857142857143,1.0,21.0,0.325,0.11,0.07,0.203,0.322,0.238,0.057,88.0,50.0,19.0,1.0,18.0,172.0,0.218,0.304,0.407,0.711,54.0,58.0,11.3,9.1,2.0,"1B, OF",4.38,4.14,102.0
0,Nolan Jones,COL,20529,666134.0,26,483.0,424.0,283.0,142.0,0.2949,56.0,0.11519968099861305,1.0,2.0,0.371,0.097,0.056,0.252,0.325,0.211,0.059,105.0,65.0,22.0,2.0,15.0,182.0,0.247,0.336,0.416,0.752,53.0,54.0,9.9,7.6,2.0,OF,4.3,4.15,107.0
0,Spencer Horwitz,PIT,26477,687462.0,27,555.0,485.0,378.0,109.0,0.1961,59.0,0.10653369747899159,1.0,9.0,0.335,0.079,0.073,0.256,0.327,0.231,0.034,127.0,83.0,25.0,1.0,17.0,208.0,0.261,0.351,0.422,0.773,58.0,53.0,7.1,5.2,2.0,"1B, 2B",4.16,4.04,123.0
0,Francisco Alvarez,NYM,26121,682626.0,23,375.0,337.0,245.0,93.0,0.24880400000000003,33.0,0.08702857142857146,1.0,4.0,0.321,0.097,0.07,0.195,0.38,0.216,0.042,79.0,46.0,15.0,1.0,17.0,148.0,0.233,0.307,0.431,0.738,50.0,57.0,3.3,2.7,1.0,C,3.99,3.5,83.0
0,Keibert Ruiz,WSH,19610,660688.0,26,479.0,448.0,392.0,57.0,0.1187,23.0,0.04864061809250921,1.0,6.0,0.297,0.048,0.049,0.27,0.263,0.328,0.043,116.0,81.0,21.0,1.0,14.0,182.0,0.26,0.305,0.403,0.708,53.0,55.0,5.7,3.5,2.0,C,3.97,3.55,106.0
0,Joey Ortiz,MIL,25493,687401.0,26,558.0,495.0,380.0,116.0,0.20739999999999997,57.0,0.10148,1.0,5.0,0.305,0.054,0.052,0.244,0.351,0.245,0.054,116.0,77.0,22.0,3.0,13.0,193.0,0.234,0.319,0.372,0.691,61.0,61.0,20.1,14.6,5.0,3B,3.94,4.73,124.0
0,Gabriel Moreno,ARI,22664,672515.0,25,455.0,404.0,325.0,80.0,0.1754,46.0,0.10139027750635139,1.0,4.0,0.33,0.063,0.061,0.245,0.396,0.205,0.03,107.0,72.0,22.0,1.0,12.0,172.0,0.266,0.346,0.418,0.764,56.0,54.0,5.6,4.3,1.0,C,3.83,3.47,101.0
0,Max Muncy,LAD,13301,571970.0,34,524.0,439.0,300.0,140.0,0.267984,75.0,0.1440992136304063,2.0,8.0,0.316,0.12,0.089,0.222,0.217,0.323,0.028,95.0,51.0,21.0,2.0,21.0,183.0,0.216,0.34,0.417,0.758,62.0,66.0,3.1,1.7,1.0,SS,3.72,4.29,116.0
0,Isiah Kiner-Falefa,PIT,16512,643396.0,30,493.0,460.0,374.0,86.0,0.17529999999999998,25.0,0.05085714285714286,1.0,7.0,0.304,0.034,0.054,0.251,0.375,0.229,0.057,114.0,84.0,21.0,1.0,7.0,166.0,0.248,0.297,0.349,0.646,55.0,48.0,12.8,9.3,4.0,"2B, 3B, SS",3.72,3.31,110.0
0,Ha-Seong Kim,TB,27506,673490.0,29,436.0,381.0,301.0,81.0,0.1851,51.0,0.11664296141814388,1.0,3.0,0.297,0.052,0.054,0.245,0.3,0.291,0.058,89.0,60.0,17.0,1.0,11.0,156.0,0.235,0.329,0.369,0.698,50.0,47.0,24.2,19.9,4.0,SS,3.56,4.29,97.0
0,Ceddanne Rafaela,BOS,24262,678882.0,24,420.0,399.0,289.0,111.0,0.26303600000000005,16.0,0.037283506493506494,1.0,5.0,0.336,0.081,0.052,0.244,0.319,0.238,0.066,97.0,64.0,19.0,1.0,14.0,169.0,0.244,0.28,0.402,0.682,49.0,49.0,18.9,13.9,5.0,"SS, OF",3.43,4.1,93.0
0,Ivan Herrera,STL,20599,671056.0,24,367.0,326.0,248.0,79.0,0.21627199999999996,36.0,0.09878857142857143,1.0,4.0,0.376,0.091,0.068,0.282,0.34,0.176,0.043,93.0,61.0,18.0,1.0,13.0,158.0,0.286,0.363,0.467,0.829,47.0,45.0,7.8,6.6,1.0,C,3.28,3.31,82.0
0,Patrick Bailey,SF,27478,672275.0,25,439.0,401.0,295.0,107.0,0.243,36.0,0.08117428571428571,1.0,2.0,0.332,0.07,0.064,0.279,0.319,0.236,0.032,98.0,65.0,20.0,1.0,11.0,160.0,0.245,0.308,0.386,0.694,53.0,47.0,5.9,5.6,0.0,C,2.95,3.0,98.0
0,Evan Carter,TEX,27790,694497.0,22,459.0,380.0,259.0,121.0,0.26439999999999997,70.0,0.1533459855334539,1.0,8.0,0.326,0.079,0.069,0.254,0.307,0.237,0.054,85.0,52.0,17.0,2.0,13.0,151.0,0.223,0.355,0.383,0.738,48.0,48.0,11.7,8.5,3.0,OF,2.9,3.33,102.0
0,Ryan Jeffers,MIN,24618,680777.0,27,406.0,364.0,273.0,92.0,0.2278,33.0,0.08033607142857142,1.0,8.0,0.321,0.089,0.058,0.229,0.276,0.288,0.06,87.0,54.0,18.0,1.0,14.0,153.0,0.24,0.316,0.416,0.732,46.0,48.0,3.5,2.6,1.0,C,2.58,2.74,90.0
0,Giancarlo Stanton,NYY,4949,519317.0,35,363.0,328.0,216.0,113.0,0.3123,32.0,0.08787204642039882,1.0,2.0,0.329,0.174,0.065,0.185,0.292,0.243,0.04,71.0,36.0,14.0,1.0,21.0,149.0,0.217,0.288,0.452,0.74,46.0,47.0,1.2,0.9,0.0,UT,2.49,3.15,81.0
0,Heston Kjerstad,BAL,31166,677008.0,26,377.0,332.0,231.0,102.0,0.2704109589041096,34.0,0.08924938495946325,1.0,10.0,0.345,0.102,0.104,0.247,0.27,0.241,0.036,80.0,47.0,16.0,1.0,15.0,145.0,0.24,0.328,0.432,0.759,46.0,46.0,3.9,2.8,1.0,OF,2.48,3.04,84.0
0,Alejandro Kirk,TOR,22581,672386.0,26,415.0,370.0,316.0,54.0,0.13069999999999998,40.0,0.09611786421499294,1.0,4.0,0.313,0.065,0.064,0.252,0.359,0.216,0.045,99.0,69.0,19.0,1.0,11.0,153.0,0.268,0.345,0.412,0.757,46.0,48.0,2.1,1.7,0.0,C,2.28,2.58,92.0
0,Jose Caballero,TB,23401,676609.0,28,297.0,265.0,189.0,76.0,0.2569,22.0,0.07306153342070774,1.0,10.0,0.297,0.053,0.051,0.235,0.266,0.293,0.102,56.0,38.0,12.0,1.0,6.0,104.0,0.212,0.296,0.332,0.627,33.0,31.0,28.5,22.3,6.0,"2B, 3B, SS",2.26,2.83,66.0
0,Christian Encarnacion-Strand,CIN,30011,687952.0,25,382.0,355.0,251.0,104.0,0.2728,21.0,0.05468857142857142,1.0,6.0,0.347,0.095,0.07,0.266,0.259,0.257,0.053,87.0,52.0,18.0,1.0,16.0,157.0,0.246,0.298,0.439,0.736,48.0,49.0,1.4,1.4,0.0,1B,2.23,2.84,85.0
0,Kristian Campbell,BOS,sa3023011,692225.0,22,269.0,235.0,173.0,62.0,0.23155711775043936,27.0,0.10181270399196587,1.0,7.0,0.38,0.096,0.054,0.304,0.336,0.16,0.051,66.0,43.0,12.0,1.0,10.0,115.0,0.28,0.37,0.468,0.839,37.0,36.0,11.1,8.2,3.0,2B,2.2,2.56,60.0
0,Bo Naylor,CLE,21865,666310.0,25,397.0,357.0,247.0,111.0,0.27869999999999995,38.0,0.09484183475651972,1.0,2.0,0.304,0.078,0.063,0.225,0.258,0.335,0.042,75.0,46.0,16.0,1.0,12.0,135.0,0.21,0.288,0.366,0.654,43.0,44.0,9.4,7.0,2.0,C,1.97,2.44,88.0
0,Roman Anthony,BOS,sa3020211,701350.0,20,364.0,319.0,224.0,96.0,0.26351503394762366,42.0,0.11431065539697935,1.0,3.0,0.322,0.079,0.071,0.225,0.336,0.217,0.072,72.0,44.0,16.0,1.0,11.0,129.0,0.226,0.32,0.384,0.704,42.0,41.0,12.4,9.2,3.0,OF,1.84,2.8,81.0
0,Sean Murphy,ATL,19352,669221.0,30,360.0,314.0,232.0,83.0,0.22949999999999998,36.0,0.09971837606837607,1.0,9.0,0.322,0.118,0.054,0.214,0.333,0.236,0.046,75.0,45.0,15.0,1.0,14.0,134.0,0.238,0.333,0.425,0.757,44.0,43.0,1.6,1.3,0.0,C,1.81,2.28,80.0
