,Player,Team,FGID,SAVID,Age,PA,AB,BIP,K,K%,BB,BB%,SF,HBP,BABIP,Brl%,Solid%,Flare%,Topped%,Under%,Weak%,H,1B,2B,3B,HR,TB,AVG,OBP,SLG,OPS,R,RBI,SB Att,SB,CS,Pos,$,Deep $,G
0,Connor Wong,BOS,19896,657136.0,28,385.0,354.0,253.0,103.0,0.2663,23.0,0.06092126805778491,1.0,6.0,0.341,0.072,0.056,0.245,0.301,0.264,0.063,86.0,56.0,19.0,2.0,9.0,138.0,0.243,0.301,0.383,0.684,43.0,42.0,8.6,5.6,3.0,C,1.56,2.24,86.0
0,Danny Jansen,TB,16535,643376.0,29,366.0,320.0,249.0,73.0,0.1981,39.0,0.10670714285714285,1.0,6.0,0.285,0.078,0.065,0.203,0.247,0.364,0.044,71.0,41.0,15.0,1.0,14.0,131.0,0.221,0.317,0.405,0.722,41.0,44.0,1.6,1.3,0.0,C,1.51,2.09,81.0
0,Jonathan Aranda,TB,21837,666018.0,26,390.0,347.0,250.0,98.0,0.2528,37.0,0.09468735191637631,1.0,5.0,0.316,0.105,0.073,0.225,0.364,0.21,0.022,79.0,46.0,16.0,1.0,16.0,145.0,0.228,0.309,0.418,0.727,44.0,45.0,2.3,1.2,1.0,1B,1.48,2.41,87.0
0,Matt Vierling,DET,21558,663837.0,28,481.0,438.0,337.0,102.0,0.2132,37.0,0.07773165125667403,1.0,4.0,0.317,0.069,0.056,0.246,0.348,0.244,0.036,107.0,72.0,20.0,2.0,13.0,172.0,0.244,0.308,0.387,0.695,54.0,52.0,6.4,4.4,2.0,"3B, OF",1.45,3.14,107.0
0,Orelvis Martinez,TOR,25967,682619.0,23,216.0,193.0,137.0,57.0,0.26315094339622636,18.0,0.08268867924528302,1.0,4.0,0.333,0.105,0.075,0.226,0.277,0.269,0.049,46.0,26.0,10.0,0.0,9.0,85.0,0.236,0.313,0.435,0.747,26.0,26.0,0.9,0.8,0.0,,1.0,1.0,48.0
0,Mitch Haniger,SEA,14274,571745.0,34,340.0,308.0,209.0,99.0,0.29288400000000003,28.0,0.08171428571428571,1.0,3.0,0.323,0.092,0.076,0.239,0.302,0.256,0.035,68.0,43.0,13.0,1.0,11.0,117.0,0.22,0.29,0.376,0.666,36.0,38.0,1.3,1.2,0.0,OF,1.0,1.63,76.0
0,Miguel Vargas,CWS,20178,678246.0,25,422.0,370.0,278.0,93.0,0.2203,46.0,0.10881346448376024,1.0,5.0,0.261,0.056,0.059,0.197,0.274,0.372,0.042,73.0,46.0,16.0,1.0,10.0,126.0,0.196,0.293,0.326,0.619,49.0,49.0,12.8,9.3,4.0,"3B, OF",1.0,2.66,94.0
0,Mike Tauchman,CWS,15274,643565.0,34,391.0,335.0,252.0,84.0,0.215856,51.0,0.12964866844207723,1.0,4.0,0.331,0.069,0.054,0.27,0.314,0.26,0.033,83.0,57.0,16.0,1.0,10.0,135.0,0.249,0.353,0.387,0.74,48.0,34.0,8.7,6.9,2.0,OF,1.0,2.6,87.0
0,Anthony Rizzo,,,519203.0,35,314.0,276.0,212.0,65.0,0.2074046372475692,26.0,0.08329111051034636,1.0,11.0,0.289,0.07641921397379912,0.06550218340611354,0.2554585152838428,0.2685589519650655,0.3002183406113537,0.03384279475982533,61.0,39.0,11.0,0.0,11.0,105.0,0.222,0.313,0.381,0.694,32.0,31.0,2.5,1.2,1.0,1B,1.0,0.93,70.0
0,Mike Yastrzemski,SF,14854,573262.0,34,476.0,424.0,298.0,127.0,0.2669,45.0,0.09444448621553884,1.0,6.0,0.32,0.1,0.075,0.231,0.235,0.315,0.044,95.0,55.0,22.0,3.0,15.0,170.0,0.225,0.307,0.398,0.705,52.0,53.0,5.5,3.5,2.0,OF,1.0,3.45,106.0
0,Mitch Garver,SEA,15161,641598.0,34,312.0,270.0,181.0,90.0,0.287464,37.0,0.11933327796234772,1.0,4.0,0.302,0.095,0.071,0.21,0.262,0.34,0.022,55.0,32.0,11.0,1.0,11.0,100.0,0.203,0.306,0.367,0.674,32.0,32.0,1.3,1.0,0.0,C,1.0,0.92,69.0
0,Oswaldo Cabrera,NYY,21707,665828.0,26,356.0,327.0,255.0,73.0,0.20459999999999998,26.0,0.07354757839721256,1.0,1.0,0.298,0.044,0.058,0.255,0.334,0.271,0.038,76.0,53.0,14.0,1.0,8.0,120.0,0.232,0.291,0.354,0.645,41.0,37.0,8.6,6.6,2.0,3B,1.0,1.82,79.0
0,Nick Fortes,MIA,21538,663743.0,28,345.0,323.0,270.0,53.0,0.1535,15.0,0.04485714285714286,1.0,6.0,0.274,0.031,0.044,0.225,0.34,0.281,0.079,74.0,54.0,14.0,1.0,5.0,106.0,0.23,0.278,0.326,0.604,34.0,30.0,2.7,1.6,1.0,C,1.0,0.55,77.0
0,Andy Pages,LAD,24816,681624.0,24,288.0,261.0,194.0,69.0,0.23828400000000002,19.0,0.06758857142857144,1.0,6.0,0.357,0.113,0.063,0.264,0.228,0.285,0.046,69.0,40.0,14.0,1.0,14.0,129.0,0.264,0.329,0.488,0.817,29.0,30.0,3.4,2.3,1.0,OF,1.0,1.75,64.0
0,Nick Yorke,PIT,27504,694377.0,22,202.0,183.0,135.0,49.0,0.24013766730401528,16.0,0.0796476372575799,1.0,2.0,0.344,0.068,0.081,0.276,0.334,0.211,0.029,47.0,31.0,9.0,1.0,6.0,78.0,0.254,0.321,0.403,0.724,23.0,22.0,6.8,5.3,1.0,,1.0,1.0,45.0
0,Noelvi Marte,CIN,26517,682622.0,23,185.0,173.0,126.0,47.0,0.254432,10.0,0.05372857142857144,0.0,2.0,0.347,0.078,0.056,0.247,0.371,0.206,0.042,44.0,29.0,8.0,0.0,7.0,78.0,0.253,0.3,0.42,0.72,22.0,22.0,8.3,6.7,2.0,,1.0,1.0,41.0
0,Oswald Peraza,NYY,22823,672724.0,24,194.0,172.0,128.0,45.0,0.22946399999999997,16.0,0.08006857142857143,0.0,6.0,0.306,0.058,0.042,0.228,0.415,0.198,0.06,39.0,26.0,8.0,0.0,5.0,67.0,0.227,0.313,0.36,0.673,22.0,21.0,9.2,7.2,2.0,,1.0,1.0,43.0
0,Oscar Colas,CWS,30162,693049.0,26,176.0,164.0,119.0,46.0,0.26,10.0,0.05828455149501661,0.0,1.0,0.323,0.072,0.057,0.246,0.35,0.223,0.053,38.0,26.0,7.0,0.0,5.0,62.0,0.233,0.283,0.374,0.657,19.0,19.0,5.4,3.3,2.0,,1.0,1.0,39.0
0,Nolan Gorman,STL,22263,669357.0,24,438.0,392.0,248.0,146.0,0.332628,42.0,0.09671353018805674,2.0,2.0,0.367,0.167,0.06,0.226,0.236,0.27,0.041,91.0,47.0,19.0,1.0,24.0,188.0,0.232,0.309,0.469,0.778,54.0,58.0,7.4,5.9,2.0,2B,1.0,4.9,97.0
0,Oliver Dunn,MIL,26295,686554.0,27,282.0,260.0,171.0,90.0,0.31846153846153846,18.0,0.0643956043956044,1.0,3.0,0.338,0.084,0.052,0.272,0.34,0.188,0.064,58.0,38.0,10.0,1.0,9.0,104.0,0.222,0.279,0.371,0.65,36.0,31.0,12.2,9.9,2.0,3B,1.0,1.77,63.0
0,Orlando Arcia,ATL,13185,606115.0,30,506.0,466.0,363.0,104.0,0.2059,37.0,0.07273936438011329,1.0,2.0,0.299,0.062,0.06,0.207,0.393,0.241,0.037,108.0,74.0,20.0,1.0,14.0,176.0,0.233,0.292,0.37,0.662,59.0,58.0,3.5,3.3,0.0,SS,1.0,3.59,112.0
0,Andy Ibanez,DET,18819,628451.0,31,205.0,190.0,148.0,43.0,0.2091,13.0,0.06542857142857143,0.0,1.0,0.32,0.07,0.055,0.27,0.277,0.3,0.028,47.0,32.0,10.0,1.0,5.0,74.0,0.248,0.301,0.382,0.683,23.0,22.0,4.4,2.9,2.0,,1.0,1.0,46.0
0,Nick Gonzales,PIT,27490,693304.0,25,462.0,429.0,331.0,99.0,0.2146,25.0,0.053263453536754504,1.0,8.0,0.324,0.072,0.046,0.255,0.336,0.241,0.05,107.0,69.0,23.0,2.0,13.0,174.0,0.25,0.302,0.403,0.705,52.0,53.0,13.1,7.3,6.0,2B,1.0,3.8,103.0
0,Chris Taylor,LAD,13757,621035.0,34,269.0,239.0,151.0,88.0,0.326268,27.0,0.10017380952380953,1.0,3.0,0.336,0.083,0.063,0.244,0.267,0.279,0.065,51.0,32.0,11.0,1.0,7.0,88.0,0.213,0.3,0.357,0.658,29.0,28.0,4.1,3.3,1.0,"2B, 3B, OF",1.0,0.8,60.0
0,Paul DeJong,WSH,18015,657557.0,31,332.0,308.0,207.0,101.0,0.30579999999999996,18.0,0.05342857142857142,1.0,6.0,0.327,0.09,0.073,0.247,0.234,0.297,0.06,68.0,41.0,13.0,1.0,12.0,120.0,0.22,0.274,0.389,0.663,36.0,36.0,4.4,2.4,2.0,"3B, SS",1.0,1.42,74.0
0,Pavin Smith,ARI,19892,656976.0,29,325.0,285.0,216.0,70.0,0.2168,37.0,0.11514285714285716,1.0,1.0,0.337,0.112,0.051,0.242,0.316,0.244,0.036,73.0,43.0,15.0,2.0,13.0,131.0,0.255,0.343,0.454,0.797,40.0,40.0,3.7,2.8,1.0,OF,1.0,2.49,72.0
0,Tirso Ornelas,SD,sa3004048,672359.0,25,309.0,281.0,218.0,64.0,0.20625454545454544,25.0,0.08155844155844155,1.0,2.0,0.303,0.069,0.061,0.24,0.332,0.248,0.049,66.0,43.0,13.0,1.0,10.0,111.0,0.235,0.303,0.39,0.692,37.0,32.0,4.9,3.3,2.0,OF,1.0,1.64,69.0
0,Tom Murphy,SF,13499,608596.0,33,151.0,139.0,98.0,41.0,0.271156462585034,11.0,0.07224489795918367,0.0,1.0,0.346,0.108,0.057,0.245,0.304,0.251,0.034,34.0,21.0,7.0,0.0,5.0,58.0,0.245,0.304,0.416,0.72,17.0,17.0,0.6,0.5,0.0,,1.0,1.0,34.0
0,Tommy Pham,PIT,2967,502054.0,37,476.0,433.0,322.0,112.0,0.234884,38.0,0.0804463503649635,1.0,3.0,0.326,0.083,0.072,0.256,0.338,0.221,0.029,105.0,70.0,22.0,2.0,11.0,170.0,0.243,0.308,0.381,0.689,58.0,42.0,9.2,7.1,2.0,OF,1.0,3.32,106.0
0,Travis d'Arnaud,LAA,7739,518595.0,36,264.0,242.0,177.0,66.0,0.25114400000000003,16.0,0.06080000000000001,1.0,4.0,0.326,0.096,0.079,0.224,0.347,0.22,0.033,58.0,35.0,12.0,1.0,10.0,102.0,0.238,0.296,0.415,0.712,32.0,32.0,1.3,1.1,0.0,C,1.0,1.04,59.0
0,Trent Grisham,NYY,18564,663757.0,28,220.0,192.0,132.0,60.0,0.2721,26.0,0.1167745325355273,1.0,2.0,0.304,0.113,0.071,0.202,0.262,0.286,0.067,40.0,22.0,9.0,1.0,9.0,79.0,0.21,0.31,0.398,0.708,26.0,25.0,4.5,3.7,1.0,,1.0,1.0,49.0
0,Trey Sweeney,DET,29575,700242.0,24,296.0,272.0,197.0,76.0,0.25675070028011204,19.0,0.06504201680672268,1.0,4.0,0.319,0.079,0.066,0.253,0.337,0.231,0.034,63.0,40.0,12.0,1.0,9.0,110.0,0.231,0.29,0.387,0.677,39.0,32.0,8.9,7.0,2.0,SS,1.0,1.83,66.0
0,Ty France,MIN,17982,664034.0,30,414.0,367.0,287.0,82.0,0.1976,30.0,0.07142857142857144,1.0,16.0,0.331,0.072,0.059,0.252,0.315,0.258,0.044,95.0,63.0,20.0,1.0,12.0,153.0,0.258,0.339,0.412,0.751,48.0,47.0,3.7,2.4,1.0,1B,1.0,2.59,92.0
0,Tyler Black,MIL,29949,672012.0,24,252.0,220.0,152.0,69.0,0.2723976608187134,26.0,0.10160401002506265,1.0,6.0,0.307,0.073,0.054,0.248,0.32,0.256,0.049,47.0,30.0,8.0,1.0,7.0,84.0,0.212,0.311,0.355,0.666,25.0,24.0,8.5,7.0,1.0,UT,1.0,0.78,56.0
0,Tyler Freeman,CLE,22532,671289.0,25,176.0,156.0,129.0,28.0,0.1563,12.0,0.07082544723878662,0.0,7.0,0.28,0.04,0.066,0.225,0.336,0.259,0.074,36.0,25.0,7.0,0.0,3.0,59.0,0.231,0.317,0.349,0.667,21.0,20.0,6.3,5.2,1.0,,1.0,1.0,39.0
0,Tyrone Taylor,NYM,13675,621438.0,31,299.0,277.0,208.0,70.0,0.23259999999999997,16.0,0.05449693877551021,1.0,5.0,0.315,0.071,0.077,0.237,0.261,0.293,0.061,66.0,41.0,14.0,1.0,9.0,116.0,0.237,0.291,0.397,0.687,39.0,38.0,8.1,7.2,1.0,OF,1.0,2.27,66.0
0,Victor Caratini,HOU,14968,605170.0,31,220.0,196.0,152.0,44.0,0.2012,19.0,0.08729285714285713,0.0,4.0,0.315,0.059,0.057,0.271,0.36,0.233,0.021,48.0,34.0,8.0,1.0,6.0,74.0,0.245,0.325,0.379,0.704,23.0,23.0,1.5,0.7,1.0,,1.0,1.0,49.0
0,Victor Scott II,STL,31349,687363.0,24,256.0,237.0,172.0,66.0,0.2578494623655914,14.0,0.053548387096774196,1.0,4.0,0.284,0.067,0.066,0.188,0.352,0.252,0.075,49.0,32.0,10.0,1.0,7.0,90.0,0.206,0.261,0.336,0.597,29.0,27.0,15.0,12.7,2.0,OF,1.0,1.72,57.0
0,Wenceel Perez,DET,22857,672761.0,25,343.0,315.0,242.0,74.0,0.21599999999999997,27.0,0.07764285714285714,1.0,1.0,0.304,0.05,0.064,0.263,0.277,0.307,0.039,73.0,50.0,15.0,1.0,7.0,119.0,0.233,0.294,0.358,0.652,35.0,31.0,10.5,8.1,2.0,OF,1.0,1.7,76.0
0,Whit Merrifield,,,593160.0,36,196.0,180.0,146.0,34.0,0.17356033898305084,14.0,0.07338870409114773,0.0,1.0,0.33,0.031194295900178252,0.05614973262032086,0.2540106951871658,0.3074866310160428,0.3003565062388592,0.05080213903743316,48.0,34.0,10.0,1.0,4.0,75.0,0.268,0.325,0.393,0.718,23.0,22.0,9.4,6.9,2.0,,1.0,1.0,44.0
0,Will Benson,CIN,21853,666181.0,26,202.0,178.0,108.0,70.0,0.3498,22.0,0.10672571428571428,0.0,2.0,0.347,0.106,0.062,0.245,0.266,0.279,0.041,38.0,21.0,8.0,1.0,7.0,77.0,0.211,0.3,0.389,0.689,25.0,22.0,12.4,10.0,2.0,,1.0,1.0,45.0
0,Will Brennan,CLE,25660,686823.0,27,272.0,252.0,215.0,38.0,0.1398,15.0,0.05688287128712871,0.0,3.0,0.314,0.044,0.043,0.278,0.324,0.254,0.056,68.0,48.0,12.0,1.0,6.0,104.0,0.268,0.318,0.396,0.714,31.0,32.0,7.6,5.9,2.0,OF,1.0,1.54,60.0
0,Will Wagner,TOR,29634,695238.0,26,338.0,314.0,254.0,61.0,0.18,20.0,0.05800664451827243,1.0,4.0,0.299,0.061,0.045,0.244,0.347,0.251,0.051,76.0,51.0,15.0,1.0,9.0,123.0,0.242,0.294,0.386,0.68,40.0,38.0,3.4,2.6,1.0,2B,1.0,1.93,75.0
0,Agustin Ramirez,MIA,sa3009276,682663.0,23,244.0,219.0,169.0,51.0,0.2094230769230769,21.0,0.08684065934065933,1.0,2.0,0.309,0.069,0.047,0.23,0.36,0.24,0.054,52.0,34.0,10.0,1.0,7.0,90.0,0.238,0.311,0.387,0.698,28.0,27.0,8.1,6.8,1.0,,1.0,1.0,54.0
0,Wilmer Flores,SF,5827,527038.0,33,354.0,316.0,263.0,54.0,0.153816,32.0,0.08966231527093596,1.0,5.0,0.303,0.07,0.061,0.232,0.253,0.337,0.047,80.0,51.0,17.0,1.0,11.0,132.0,0.252,0.328,0.415,0.743,40.0,39.0,1.6,1.2,0.0,1B,1.0,1.73,79.0
0,Yasmani Grandal,,,518735.0,36,183.0,164.0,125.0,39.0,0.21236399217221136,18.0,0.09616580830201182,0.0,1.0,0.362,0.05982905982905983,0.05698005698005698,0.245014245014245,0.34615384615384615,0.25925925925925924,0.03276353276353276,45.0,29.0,10.0,0.0,6.0,74.0,0.277,0.351,0.453,0.804,21.0,21.0,0.2,0.2,0.0,,1.0,1.0,41.0
0,Yoan Moncada,LAA,17232,660162.0,29,463.0,425.0,296.0,131.0,0.2822,31.0,0.06714285714285714,1.0,5.0,0.344,0.093,0.074,0.257,0.31,0.236,0.03,102.0,63.0,23.0,1.0,14.0,175.0,0.24,0.299,0.401,0.7,55.0,58.0,7.3,5.8,1.0,3B,1.0,3.67,103.0
0,Adam Frazier,PIT,15223,624428.0,33,250.0,228.0,185.0,43.0,0.17314400000000002,19.0,0.074,0.0,3.0,0.301,0.038,0.046,0.27,0.297,0.296,0.053,56.0,40.0,11.0,1.0,4.0,83.0,0.244,0.31,0.356,0.666,25.0,24.0,2.7,2.1,1.0,,1.0,1.0,56.0
0,Zach McKinstry,DET,19392,656716.0,29,227.0,206.0,158.0,49.0,0.216,18.0,0.08,1.0,2.0,0.305,0.061,0.068,0.267,0.257,0.303,0.043,48.0,32.0,9.0,2.0,5.0,83.0,0.234,0.301,0.371,0.672,25.0,23.0,9.4,7.7,2.0,,1.0,1.0,50.0
0,Thomas Saggese,STL,27883,695336.0,22,223.0,207.0,150.0,57.0,0.2569230769230769,12.0,0.05340659340659341,1.0,4.0,0.317,0.068,0.06,0.257,0.287,0.284,0.043,48.0,32.0,9.0,1.0,6.0,79.0,0.23,0.284,0.37,0.653,24.0,24.0,3.7,2.9,1.0,,1.0,1.0,50.0
0,Alek Thomas,ARI,23792,677950.0,24,305.0,283.0,223.0,61.0,0.200436,18.0,0.05902657708628005,1.0,3.0,0.306,0.053,0.067,0.24,0.437,0.162,0.041,68.0,46.0,14.0,2.0,7.0,115.0,0.241,0.292,0.376,0.668,36.0,36.0,10.4,9.1,1.0,OF,1.0,2.1,68.0
0,Taylor Walls,TB,22458,670764.0,28,224.0,197.0,139.0,58.0,0.25970000000000004,26.0,0.11514285714285714,0.0,1.0,0.272,0.04,0.056,0.224,0.293,0.346,0.04,38.0,26.0,8.0,0.0,4.0,68.0,0.192,0.287,0.296,0.583,23.0,20.0,13.2,11.4,2.0,,1.0,1.0,50.0
0,Alex Verdugo,,,657077.0,28,415.0,381.0,317.0,65.0,0.15588058095750404,31.0,0.07355403225304791,1.0,3.0,0.287,0.05609418282548476,0.06717451523545706,0.26038781163434904,0.35318559556786705,0.2347645429362881,0.028393351800554016,91.0,61.0,20.0,2.0,8.0,140.0,0.239,0.299,0.366,0.665,43.0,42.0,3.7,2.3,1.0,OF,1.0,1.95,92.0
0,Pedro Pages,STL,25782,686780.0,26,208.0,188.0,135.0,54.0,0.2584,17.0,0.08137142857142858,0.0,2.0,0.314,0.053,0.078,0.242,0.34,0.261,0.027,42.0,30.0,8.0,1.0,4.0,67.0,0.225,0.297,0.344,0.641,22.0,22.0,2.0,1.9,0.0,,1.0,1.0,46.0
0,Andrew McCutchen,PIT,9847,457705.0,38,458.0,396.0,284.0,113.0,0.2476,56.0,0.12159679005205319,1.0,5.0,0.315,0.099,0.063,0.219,0.319,0.26,0.039,90.0,55.0,19.0,1.0,14.0,156.0,0.226,0.328,0.388,0.716,49.0,54.0,4.3,3.0,1.0,UT,1.0,3.09,102.0
0,Andrew Benintendi,CWS,17901,643217.0,30,476.0,433.0,353.0,81.0,0.171,40.0,0.08372986501687288,1.0,2.0,0.314,0.055,0.064,0.26,0.291,0.293,0.038,111.0,77.0,22.0,2.0,10.0,169.0,0.256,0.32,0.383,0.703,55.0,53.0,5.8,4.7,1.0,OF,1.0,3.47,106.0
0,Ramon Laureano,BAL,17128,657656.0,30,250.0,228.0,156.0,73.0,0.2899,16.0,0.06285714285714286,1.0,6.0,0.347,0.109,0.06,0.254,0.296,0.241,0.04,54.0,33.0,11.0,1.0,8.0,96.0,0.238,0.303,0.403,0.706,29.0,28.0,5.9,5.0,1.0,,1.0,1.0,56.0
0,Ramon Urias,BAL,18795,602104.0,30,275.0,250.0,190.0,60.0,0.21839999999999998,21.0,0.07485714285714286,1.0,4.0,0.322,0.08,0.05,0.247,0.34,0.253,0.029,61.0,41.0,12.0,1.0,7.0,98.0,0.246,0.313,0.387,0.7,30.0,29.0,2.2,1.6,1.0,3B,1.0,0.6,61.0
0,Randal Grichuk,ARI,10243,545341.0,33,270.0,249.0,195.0,54.0,0.20178000000000001,17.0,0.06379285714285715,1.0,3.0,0.338,0.09,0.077,0.243,0.273,0.277,0.041,66.0,40.0,15.0,2.0,10.0,113.0,0.265,0.319,0.454,0.773,35.0,35.0,1.1,0.6,0.0,OF,1.0,1.66,60.0
0,Richie Palacios,TB,24589,680700.0,27,315.0,277.0,218.0,59.0,0.1883,34.0,0.10834137388926862,1.0,3.0,0.294,0.044,0.056,0.26,0.347,0.255,0.037,64.0,44.0,13.0,1.0,7.0,106.0,0.232,0.323,0.355,0.678,35.0,33.0,14.8,11.4,3.0,"2B, OF",1.0,2.09,70.0
0,Amed Rosario,WSH,15518,642708.0,29,230.0,218.0,173.0,45.0,0.1977,10.0,0.04314285714285714,0.0,2.0,0.328,0.046,0.051,0.267,0.376,0.212,0.047,57.0,41.0,10.0,1.0,4.0,89.0,0.26,0.297,0.378,0.675,26.0,25.0,9.9,8.1,2.0,,1.0,1.0,51.0
0,Rob Refsnyder,BOS,13770,608701.0,34,232.0,204.0,149.0,56.0,0.23875200000000002,24.0,0.10223441558441557,1.0,4.0,0.359,0.081,0.056,0.277,0.314,0.224,0.049,53.0,37.0,10.0,1.0,6.0,84.0,0.262,0.351,0.405,0.756,27.0,26.0,2.9,2.0,1.0,,1.0,1.0,52.0
0,Robbie Grossman,,,543257.0,35,167.0,145.0,105.0,41.0,0.2447561403508772,20.0,0.1186390977443609,0.0,2.0,0.311,0.047075606276747506,0.06276747503566334,0.2624821683309558,0.25677603423680456,0.35235378031383735,0.018544935805991442,33.0,22.0,8.0,0.0,3.0,51.0,0.224,0.323,0.34,0.664,15.0,15.0,2.9,2.2,1.0,,1.0,1.0,37.0
0,Ryan Bliss,SEA,29547,669208.0,25,254.0,231.0,161.0,71.0,0.2785915492957746,18.0,0.07167002012072435,1.0,4.0,0.325,0.078,0.077,0.24,0.337,0.232,0.035,52.0,34.0,10.0,1.0,8.0,100.0,0.226,0.292,0.379,0.671,32.0,31.0,23.3,18.1,5.0,2B,1.0,2.7,56.0
0,Stuart Fairchild,CIN,20321,656413.0,29,231.0,205.0,145.0,61.0,0.2632,19.0,0.08342857142857144,1.0,7.0,0.316,0.079,0.068,0.217,0.264,0.286,0.085,46.0,27.0,10.0,1.0,8.0,89.0,0.223,0.309,0.391,0.7,27.0,26.0,13.0,10.8,2.0,,1.0,1.0,51.0
0,Ryan O'Hearn,BAL,16442,656811.0,31,395.0,358.0,291.0,69.0,0.1747,33.0,0.08241599270798806,1.0,3.0,0.323,0.078,0.082,0.236,0.323,0.253,0.028,94.0,62.0,18.0,2.0,13.0,155.0,0.262,0.327,0.427,0.754,48.0,49.0,3.8,3.1,1.0,"1B, OF",1.0,2.89,88.0
